Protein.Group,detect_study,detect_plate_qc,study_mad,plate_qc_mad,biology_technical_ratio,selected_for_pca
P35579,1.0,1.0,0.7146811264030539,0.044483944684117205,16.06604655855144,True
P35580;P35580-2;P35580-3;P35580-4;P35580-5,0.8540540540540541,1.0,0.3756179199303924,0.10878417261544193,3.452872884902315,False
P35606;P35606-2,0.9783783783783784,1.0,0.6450958898540922,0.08626270276149839,7.478271248208764,False
P35609;P35609-2,0.8324324324324325,0.7777777777777778,0.8100058698458099,0.31723795211715,2.553306955993367,False
P35611-3;P35611-6,1.0,1.0,0.38877063929146516,0.08152447244899008,4.768759951617218,False
P35612,0.9675675675675676,1.0,0.9134530096680145,0.304471478891406,3.000126688364824,False
P35613,1.0,1.0,0.5043383020460155,0.07841008002511884,6.432059524546456,False
P35625,1.0,1.0,0.6597253416106934,0.08606492304567759,7.665438116531571,False
P35626,0.3621621621621622,0.7777777777777778,0.511083281320964,0.35507426396000064,1.439370107033547,False
P35637;P35637-2,1.0,1.0,0.4297011760646754,0.08803990496702419,4.880754655807753,False
P35658;P35658-2;P35658-5,0.43243243243243246,1.0,0.3139740034394167,0.12761340129942944,2.4603529115466065,False
P35659,0.5459459459459459,0.6666666666666666,0.7626660869554378,0.5928272071412568,1.2864896849677014,False
P35711;P35711-2;P35711-5,0.7243243243243244,1.0,0.5711534932627869,0.2217150599573099,2.5760699041948687,False
P35754,0.9027027027027027,1.0,0.4885392678231586,0.32950234669291945,1.4826579316548967,False
P35813;P35813-3,0.9837837837837838,1.0,0.6300441058190858,0.026908063453625175,23.41469526058381,True
P35858-2,1.0,1.0,0.581588136340887,0.22609311103819962,2.5723390406292594,False
P35908,1.0,1.0,1.1820737846808242,0.9921334635143317,1.1914463407913756,False
P35914,0.8540540540540541,1.0,0.5744293679435168,0.1280929062857563,4.484474469351565,False
P35916,0.3621621621621622,0.2222222222222222,0.6256013165782761,0.4862289123917991,1.2866394832444104,False
P35998,0.9891891891891892,1.0,0.541910846106342,0.018531818862646432,29.24218341021247,True
P36404,0.7513513513513513,1.0,0.46596991025569245,0.18248012792905222,2.5535378320036046,False
P36405,0.6702702702702703,1.0,0.4549276384295835,0.10904132583614867,4.172066278001628,False
P36406;P36406-2;P36406-3,0.7567567567567568,0.7777777777777778,0.6382808969424216,0.16367743745585628,3.899626648997151,False
P36507,0.9621621621621622,1.0,0.5249265821236131,0.113137762538841,4.639711537015787,False
P36542,0.9837837837837838,1.0,0.767920863248567,0.0529259215625455,14.509352706141778,True
P36543,0.972972972972973,1.0,0.6171745643758264,0.05417183880684995,11.392904098684308,False
P36544;P36544-2;P36544-3,0.42162162162162165,0.4444444444444444,0.6939016782832326,0.6537330906190411,1.061444935617615,False
P36551,0.7243243243243244,1.0,0.42545291230818716,0.2909622742546123,1.4622270649970455,False
P36575;P36575-2,0.372972972972973,0.5555555555555556,0.8110274143810763,0.5451871317979577,1.48761290771191,False
P36578,0.9783783783783784,1.0,0.41263232784091564,0.1964524098906022,2.1004187633569718,False
P36639;P36639-1;P36639-2;P36639-3,0.20540540540540542,0.3333333333333333,0.5828592387583456,0.044602087391693246,13.067981183026381,False
P36776;P36776-2,0.518918918918919,1.0,0.394031641984637,0.2994849188362405,1.3156977770893867,False
P36871,1.0,1.0,0.9269356145963634,0.08623833837260264,10.74853286935367,False
P36873-2,0.918918918918919,1.0,0.6654763039371803,0.10377837082910091,6.412475919795143,False
P36915,0.827027027027027,1.0,0.4189349773537927,0.139861152968896,2.995363390483135,False
P36952,0.032432432432432434,0.0,1.9170702140836813,,,False
P36955,1.0,1.0,0.45119952924915196,0.1865818037938709,2.4182397215305174,False
P36956-2;P36956-3,0.34054054054054056,0.2222222222222222,0.847222743854017,0.15250514051578445,5.5553717139543135,False
P36957,1.0,1.0,0.37299319011029475,0.11004998948549272,3.389306912741363,False
P36959,1.0,1.0,0.5662410410804561,0.0335693188701498,16.86781442515248,True
P36969;P36969-2,0.9621621621621622,1.0,0.6683843985418179,0.06263415593991972,10.671244603071672,False
P37108,0.21621621621621623,0.2222222222222222,0.8103769257475166,0.6310310971837838,1.2842107613462026,False
P37198,0.34594594594594597,0.8888888888888888,0.43087833616158555,0.4265581616953913,1.0101279845379663,False
P37235,0.9783783783783784,1.0,0.7649681534328714,0.03142460011744319,24.342971766512704,True
P37268,0.15675675675675677,0.2222222222222222,0.4124574578705875,0.10497915171486127,3.9289463777615796,False
P37287,0.10810810810810811,0.3333333333333333,0.5003048218800776,0.8176453431700459,0.6118848790116929,False
P37288,0.372972972972973,0.7777777777777778,0.6467085675604878,0.15996031195326488,4.042931397567133,False
P37802,1.0,1.0,0.8798627647007429,0.05690807990291091,15.46112197427587,True
P37837-2,1.0,1.0,0.7789646941995922,0.1079021910307496,7.219174020086446,False
P37840;P37840-2,1.0,1.0,0.8601318016577579,0.03512931545898823,24.4847299305311,True
P38117,0.9837837837837838,1.0,0.5740393600083626,0.06702194104111392,8.564946808332873,False
P38159,0.6108108108108108,0.6666666666666666,0.4202225509110544,0.24401514884436803,1.722116650958711,False
P38571;P38571-2,0.9567567567567568,1.0,0.5691758342174449,0.22820582452281712,2.494133685709393,False
P38606,1.0,1.0,0.6698374231523445,0.021616297214350766,30.987611639039113,True
P38646,0.972972972972973,1.0,0.6862547985128398,0.046436336427927216,14.778400952839169,True
P38919,0.32972972972972975,0.4444444444444444,0.6107719732897401,0.3181579160781558,1.9197132694938301,False
P38936,0.3675675675675676,0.8888888888888888,0.35410691644884995,0.17279076425113526,2.049339372874053,False
P39019,0.9351351351351351,1.0,0.4891003663101756,0.10130821283640756,4.827845172828925,False
P39023,0.31351351351351353,0.8888888888888888,0.5185036236877041,0.4539298838677075,1.1422548770523684,False
P39059,0.34594594594594597,0.4444444444444444,0.6384385657511968,0.5892906634279793,1.0834018004583983,False
P39060;P39060-1;P39060-2,1.0,1.0,0.5783895948858238,0.116172810744267,4.978700189660055,False
P39656,0.9891891891891892,1.0,0.7871579384404903,0.03487827256972764,22.56871916081356,True
P39687,0.42702702702702705,1.0,0.3555165653826755,0.3566481412928493,0.9968271924646185,False
P39748,0.9891891891891892,1.0,0.5225746770752409,0.23814192841870785,2.1943833265532113,False
P39880;P39880-2,0.2810810810810811,0.4444444444444444,0.5849986193473278,0.2973914830087505,1.9670994388568777,False
P40121;P40121-2,0.572972972972973,0.6666666666666666,0.7011882631736288,0.4342411328601017,1.6147439984676182,False
P40189,0.972972972972973,1.0,0.4198686959769704,0.07641512441754905,5.494575834002644,False
P40197,1.0,1.0,0.7523205460044231,0.09862595846250954,7.628017590220946,False
P40200;P40200-2,0.1891891891891892,0.7777777777777778,0.5672751004757277,0.5480535872998242,1.0350723243517206,False
P40222,0.42702702702702705,1.0,0.3365774171944995,0.2604544275325118,1.2922699006623164,False
P40227,1.0,1.0,0.5596428940917164,0.027519081663317735,20.336539603271238,True
P40238,0.7675675675675676,1.0,0.36712861861801205,0.17707464932438732,2.0732985778526674,False
P40305;P40305-1,0.2756756756756757,0.5555555555555556,0.84647373863206,0.30968747922123185,2.7333159892698258,False
P40306,0.4918918918918919,1.0,0.3823661550152231,0.36387690688784424,1.050811820638779,False
P40429,0.572972972972973,0.8888888888888888,0.56735243569885,0.3873987501561986,1.464517981718047,False
P40616;P40616-2,0.9405405405405406,1.0,0.7941997187857543,0.0254144631265234,31.249911313566187,True
P40763;P40763-3,0.9513513513513514,1.0,0.633246575399065,0.04461275369962081,14.19429474501251,True
P40818,0.7783783783783784,1.0,0.38680635986048717,0.12008427453068649,3.221124176102194,False
P40855,0.4486486486486487,1.0,0.5035289577901434,0.23770882520522463,2.1182594182417267,False
P40925;P40925-3,1.0,1.0,0.7629131281246906,0.05140609185308875,14.840908939449958,True
P40926,0.9891891891891892,1.0,0.754653411363245,0.054940102674869706,13.735930124288483,True
P40939,0.9891891891891892,1.0,0.6582215883168523,0.021346233430495687,30.835490975963133,True
P41091,1.0,1.0,0.6607612639511036,0.04089718318176416,16.156644847993675,True
P41159,0.2918918918918919,0.6666666666666666,0.7211195608254295,0.6576119037859307,1.0965731561029834,False
P41214,0.2702702702702703,0.6666666666666666,0.4218188800301368,0.573055750324472,0.7360869859368782,False
P41218,0.9621621621621622,1.0,0.9146629375137598,0.11907714622131493,7.681263504701242,False
P41222,0.9945945945945946,1.0,1.3243911043462981,0.4968601174959595,2.665521054539195,False
P41226,0.9891891891891892,1.0,0.8188734404416564,0.0401614659422993,20.389530641589293,True
P41227;P41227-2,0.6486486486486487,1.0,0.4553901425221403,0.07764108269502401,5.865324474040675,False
P41236,0.6648648648648648,1.0,0.4256847025310577,0.17918483678928254,2.375673690690991,False
P41240,0.9891891891891892,1.0,0.7404884589291729,0.037824302636465745,19.577055155414314,True
P41250,0.11351351351351352,0.0,0.4834548285436284,,,False
P41250-2,0.972972972972973,1.0,0.7783819313302267,0.06877570354668094,11.31768765988568,False
P41252,0.8594594594594595,1.0,0.39017466249946864,0.055794417270568886,6.993077113922698,False
P41567,0.20540540540540542,0.2222222222222222,0.5400054395770733,0.2978491945514401,1.8130162829223684,False
P42025,0.8864864864864865,1.0,0.5814089409838914,0.29693228205120725,1.9580523106733976,False
P42126;P42126-2,0.4810810810810811,1.0,0.41662530494187244,0.7241846550572291,0.5753025862015102,False
P42167,0.5081081081081081,1.0,0.4955226176716039,0.24565961014656068,2.0171106572056137,False
P42224,0.9297297297297298,1.0,0.6613966918995189,0.02150672610570936,30.753015993630886,True
P42226,0.8648648648648649,1.0,0.3115828046396043,0.12324078772777725,2.528244182663372,False
P42229,0.772972972972973,1.0,0.3310013549658901,0.09573232448396851,3.4575714812118674,False
P42330,0.40540540540540543,1.0,0.47789001559118205,0.16047821483708802,2.977912086549066,False
P42331-4;P42331-6,0.8108108108108109,1.0,0.45766103511140166,0.16475662486861253,2.7778005010503817,False
P42336,0.4810810810810811,1.0,0.4452009601605038,0.0856677524765157,5.1968324986995285,False
P42338,0.9675675675675676,1.0,0.37766975485262044,0.029943309023286346,12.612826276445059,False
P42345,0.8756756756756757,1.0,0.34537735324770047,0.1035872700774938,3.334167924198824,False
P42356,0.9783783783783784,1.0,0.46288809738947734,0.05291881207246618,8.74713696814671,False
P42357,0.23243243243243245,0.3333333333333333,0.8289116491489139,0.7288302711325425,1.1373178118148868,False
P42566,0.9945945945945946,1.0,0.7184698502085265,0.017190016238695094,41.79576332169108,True
P42574,0.7783783783783784,1.0,0.45135044629350407,0.0992498085197866,4.547620323151778,False
P42575,0.2594594594594595,0.8888888888888888,0.4519806302107039,0.41083695923718455,1.1001459826056357,False
P42677;Q71UM5,0.4,0.8888888888888888,0.5833623270200441,0.33939809596951687,1.7188143774160682,False
P42680,1.0,1.0,0.2719783337324717,0.0409296837306492,6.6450143011686,False
P42684;P42684-5;P42684-6;P42684-7,0.05945945945945946,0.2222222222222222,0.6406474701308387,1.021659842896832,0.6270653335207301,False
P42694,0.2594594594594595,0.7777777777777778,0.45579149563897214,0.33272927196488666,1.3698569198536652,False
P42704,0.6378378378378379,1.0,0.3720136991964482,0.09868102420950642,3.7698605398200797,False
P42765,0.8756756756756757,1.0,0.38587460444099886,0.06832225340241038,5.647861205166066,False
P42766,0.6486486486486487,0.7777777777777778,0.7765724540439551,0.45290715328990316,1.714639409872327,False
P42768,1.0,1.0,0.6040748715990265,0.1104410238515321,5.469660190864361,False
P42785,0.35135135135135137,0.5555555555555556,0.6627625402292079,0.21669890790944812,3.05844891708525,False
P42830,0.11351351351351352,0.0,1.0566452978286076,,,False
P42858,0.9297297297297298,1.0,0.3825839326332847,0.027812844003616277,13.755656652140301,True
P42892;P42892-2;P42892-3;P42892-4,1.0,1.0,0.7263560279259416,0.032631168345169215,22.259577721601033,True
P42898-2,0.7567567567567568,1.0,0.604340574675974,0.14024416833413333,4.309202884187852,False
P43034,0.9783783783783784,1.0,0.7490236540423965,0.023372034349748105,32.047858685885814,True
P43119,0.23243243243243245,0.2222222222222222,0.7342273855899304,0.11698397467115296,6.276307397264245,False
P43121,0.4486486486486487,0.5555555555555556,1.12162346045411,0.1351105335691436,8.301524913156475,False
P43155;P43155-2,0.7243243243243244,1.0,0.373669768654846,0.1425694077585007,2.6209673907589477,False
P43243,0.0918918918918919,0.1111111111111111,0.6124403918413943,,,False
P43250-2,0.972972972972973,1.0,0.48303905235224676,0.06151525622136411,7.852345613485202,False
P43251;P43251-2;P43251-3;P43251-4,0.9891891891891892,1.0,1.1032252410688361,0.3375317554864594,3.2685079940962583,False
P43304,0.9675675675675676,1.0,0.7487999851694394,0.05254588853178177,14.250401051198066,True
P43307,0.827027027027027,1.0,0.6573901367084609,0.1446326279591208,4.545240904384775,False
P43405,1.0,1.0,0.7176791680996875,0.02752122383835065,26.07729846299953,True
P43487;P43487-2,0.918918918918919,1.0,0.5951272345394951,0.13394369564874786,4.443114934652458,False
P43490,0.918918918918919,1.0,0.310110156777049,0.2533678926790479,1.223952070240719,False
P43652,1.0,1.0,0.7308766887861715,0.3151210107747424,2.3193524512671204,False
P43686,0.9513513513513514,1.0,0.4152259589741387,0.05036559561020759,8.244238034782317,False
P43897,0.1837837837837838,0.4444444444444444,0.49949985455025203,0.33033724338312975,1.5120906423830784,False
P45378;P45378-2;P45378-3;P45378-5;P45378-6;P45378-7,0.043243243243243246,0.0,0.5285869793285238,,,False
P45880,0.8432432432432433,1.0,0.7003721872998989,0.1735127576195854,4.036430501758355,False
P45954,0.6756756756756757,0.8888888888888888,0.49871166149825896,0.2315441311827584,2.1538514448661386,False
P45974;P45974-2,0.9891891891891892,1.0,0.6972635160382126,0.07613739067699399,9.157964435585797,False
P45984;P45984-2;P45984-3;P45984-4,0.5243243243243243,0.8888888888888888,0.3741797115670966,0.23279880528268837,1.6073094151524057,False
P45985;P45985-2,0.7243243243243244,1.0,0.49082627842559035,0.13100720822964718,3.7465593310346983,False
P46019,0.8,1.0,0.4020475161385244,0.10455671843114622,3.845257599618382,False
P46020;P46020-2,0.31351351351351353,0.8888888888888888,0.4175762631630713,0.24872968615728208,1.6788356452917346,False
P46060,0.6756756756756757,1.0,0.4436048548825884,0.20888237204852977,2.1237065173672263,False
P46063,0.24864864864864866,0.5555555555555556,0.2850657517320814,0.2512708863383786,1.1344957463483945,False
P46091,0.20540540540540542,0.2222222222222222,0.5050190263618486,0.39423049722940373,1.2810247555961576,False
P46108,0.6864864864864865,1.0,0.41544625148786274,0.15693959996422002,2.647172871490551,False
P46109,1.0,1.0,0.7647352712004132,0.05331945594499743,14.342518273053809,True
P46379;P46379-2;P46379-3,0.9675675675675676,1.0,0.3975215394452025,0.030683267730568176,12.955645498252197,True
P46439,0.21621621621621623,0.6666666666666666,0.6224493159651621,0.5455721739531612,1.1409110392396975,False
P46459,1.0,1.0,0.5905754639798015,0.05754792109314977,10.262324906991312,False
P46734,0.9675675675675676,1.0,0.4752832843272312,0.05181848818920898,9.172079327976368,False
P46736;P46736-2;P46736-3,0.6432432432432432,1.0,0.316816694311461,0.1282900724819669,2.4695339879552596,False
P46776,0.972972972972973,1.0,0.4868922448671267,0.2906421351138384,1.6752293836419183,False
P46777,0.8324324324324325,1.0,0.48334607684016095,0.16072744943263295,3.0072403845539144,False
P46779;P46779-2;P46779-3;P46779-4;P46779-5,0.23783783783783785,0.4444444444444444,0.5798045844772952,0.5115850204228396,1.1333494166777405,False
P46781,0.8756756756756757,1.0,0.4514297354740533,0.20748645687775813,2.1757069944088725,False
P46782,0.9837837837837838,1.0,0.4412812222176825,0.4943511665848668,0.8926472759560615,False
P46783,0.6594594594594595,0.8888888888888888,0.5340216584119313,0.18928783100396718,2.8212149485760603,False
P46821,0.5837837837837838,1.0,0.5458679457234172,0.1428694857798103,3.8207455058997417,False
P46926,0.4486486486486487,1.0,0.45757624062839497,0.22507541500027273,2.0329907672405736,False
P46934-4,0.6864864864864865,1.0,0.32926540810616345,0.13363106248574042,2.4639885516236086,False
P46939;P46939-2,0.9621621621621622,1.0,0.43397317918134526,0.026548916488195573,16.34617289840444,True
P46940,0.9891891891891892,1.0,0.38766203124012577,0.1506959374004282,2.5724783157891835,False
P46976;P46976-2,0.9459459459459459,1.0,0.44084208368813904,0.18077475873183424,2.4386263147616485,False
P46977,0.9405405405405406,1.0,0.7334699671990084,0.0978009544805225,7.499619723497506,False
P47224,0.5675675675675675,1.0,0.4615038970323049,0.11764512229132684,3.9228476969021635,False
P47712,0.9405405405405406,1.0,0.59587731496398,0.0550214001491387,10.8299191468923,False
P47755,1.0,1.0,0.8002202696894827,0.08338371160329316,9.596841568969912,False
P47756,1.0,1.0,0.730006197889427,0.04036513629831262,18.085067085972984,True
P47756-1,0.7243243243243244,1.0,0.5358079155450257,0.12274746764445865,4.365123988520951,False
P47813,0.6378378378378379,1.0,0.4177972902961562,0.3088472172324721,1.3527636545990842,False
P47897,0.8756756756756757,1.0,0.45435099196300754,0.06631005001725931,6.851917497343889,False
P47900,0.4702702702702703,0.8888888888888888,0.4486926580360304,0.1627516043003281,2.7569169592211873,False
P47914,0.9027027027027027,1.0,0.595675362233159,0.17674273712414568,3.3702961260283715,False
P47929,0.32432432432432434,0.5555555555555556,1.152106413453808,0.626322712822331,1.8394773011858283,False
P47985,0.9135135135135135,1.0,0.5406616384306009,0.10880834375400816,4.968935467420756,False
P48029-2,0.41621621621621624,0.5555555555555556,0.6728650426963316,0.4722524779704784,1.4247993903345786,False
P48047,0.9891891891891892,1.0,0.7489379484081411,0.1414426701214886,5.294993001509798,False
P48059,1.0,1.0,0.8119536304486914,0.020405336030812293,39.79124035118226,True
P48061;P48061-2;P48061-3;P48061-4;P48061-5;P48061-6,1.0,1.0,0.5667749306139935,0.13088256939486698,4.330408038552929,False
P48147,0.8,1.0,0.40953232495110203,0.03889641335306493,10.528794036451487,False
P48163,0.918918918918919,1.0,0.5319715062003798,0.20288660807307934,2.622013898565275,False
P48200,0.24864864864864866,0.5555555555555556,0.3616902971035918,0.2555605959654432,1.4152819441401654,False
P48426,0.9945945945945946,1.0,0.7534385472134257,0.04452676216346063,16.92102705441514,True
P48444,0.9567567567567568,1.0,0.6461812743155395,0.023592733928660792,27.38899511474375,True
P48449,0.8540540540540541,1.0,0.5188761839460581,0.03737232664096268,13.883967913770011,True
P48454;P48454-2;P48454-3,0.6,1.0,0.3930682227161455,0.16150324836106478,2.433810011284618,False
P48506,0.7297297297297297,1.0,0.4221990073780244,0.2237191503900835,1.8871831340404495,False
P48507,0.9783783783783784,1.0,0.707619897026543,0.06298118650245144,11.23541705583778,False
P48509,0.9513513513513514,1.0,0.8364013562149895,0.167958225584103,4.979817769009306,False
P48553,0.6918918918918919,1.0,0.296826684674385,0.05366315940556454,5.531293497482854,False
P48556,0.9513513513513514,1.0,0.5475510556666636,0.07500693660328217,7.3000055789867275,False
P48594,0.02702702702702703,0.0,2.5102193083969766,,,False
P48634,0.8108108108108109,1.0,0.39175669412290937,0.0689918909792091,5.678300573627795,False
P48637,0.772972972972973,1.0,0.41489005479342644,0.11539510666130504,3.5953868998203355,False
P48643,1.0,1.0,0.6302916618066661,0.01019343520727034,61.83309639885859,True
P48651,0.2810810810810811,0.6666666666666666,0.6875863902293142,0.637530951785056,1.0785145227915687,False
P48668,0.016216216216216217,0.0,0.21868832115487713,,,False
P48681,0.10270270270270271,0.2222222222222222,0.5196549339457306,0.3616864895258649,1.4367551705537762,False
P48723,0.5081081081081081,0.8888888888888888,0.38965250366576587,0.4069360962684083,0.9575275018335004,False
P48728;P48728-2,0.15135135135135136,0.2222222222222222,0.3581565673449081,0.7684423804767171,0.4660812267052726,False
P48729,0.8,1.0,0.4048978633554503,0.13138314885062208,3.081809706173237,False
P48730;P48730-2,0.2918918918918919,0.7777777777777778,0.5614121234042893,0.06556191717599091,8.563082771012697,False
P48735,1.0,1.0,0.6589859695733971,0.09124853476391692,7.22188001460364,False
P48736,0.9243243243243243,1.0,0.4036190390598655,0.04912989140267321,8.215345638600459,False
P48739-3,0.8756756756756757,1.0,0.3861669334491946,0.06357978543964826,6.073737600384877,False
P48740-2;P48740-4,1.0,1.0,0.48111712958257513,0.1674480994002252,2.873231355302729,False
P48960;P48960-3,0.4486486486486487,0.8888888888888888,0.7811636812029672,0.13580851073333733,5.751949395401275,False
P49069,0.41621621621621624,0.8888888888888888,0.3930878408667198,0.09502031620221896,4.136882054045829,False
P49137,0.8810810810810811,1.0,0.4051013472069567,0.03650630866436444,11.096749083327495,False
P49184,0.7621621621621621,1.0,0.4572268290750152,0.0995312011110876,4.593803992827341,False
P49189,0.9783783783783784,1.0,0.47037209335193,0.027577917052022727,17.056113863299554,True
P49247,0.24324324324324326,0.5555555555555556,0.32419928808459986,0.4783282452826576,0.6777757560459793,False
P49257,0.9891891891891892,1.0,0.688926445650532,0.08962085966468436,7.687121594550019,False
P49281-2,0.34594594594594597,0.2222222222222222,0.6234288575545897,0.45953589621815905,1.3566488770196625,False
P49326,0.6324324324324324,1.0,0.422259731199615,0.09628576163387237,4.385484666001419,False
P49327,1.0,1.0,0.6381003641287162,0.028396142208931607,22.471375140810878,True
P49354,0.6864864864864865,1.0,0.33313328121917607,0.07562876390150741,4.404848949442319,False
P49356;P49356-2,0.6324324324324324,1.0,0.34620687647830906,0.10843240743047211,3.1928358383106104,False
P49368,1.0,1.0,0.6860987680907726,0.030081036973527375,22.808348285817722,True
P49406,0.3621621621621622,0.7777777777777778,0.5646899981479176,0.2304944794935775,2.449906823749556,False
P49407-2,0.9405405405405406,1.0,0.657215201389703,0.11493594575865451,5.718099738525148,False
P49411,0.9945945945945946,1.0,0.4856363748877621,0.10662746505393095,4.554514867648151,False
P49419;P49419-2,0.42162162162162165,0.8888888888888888,0.5416707089725126,0.21105829854520497,2.5664506570278083,False
P49441,0.23783783783783785,0.1111111111111111,0.4418749289432853,,,False
P49588,0.9783783783783784,1.0,0.6500908028406265,0.0278337692290318,23.356190011180885,True
P49589-3,0.9027027027027027,1.0,0.42130370600274425,0.061816843953131695,6.815354506324658,False
P49591,0.972972972972973,1.0,0.8000180380297204,0.05800076490268147,13.793232543951058,True
P49593,0.9297297297297298,1.0,0.7123390059853962,0.05725161921010269,12.442250818640533,False
P49619,0.8162162162162162,1.0,0.32175365585411164,0.04659539722136152,6.905266937108642,False
P49641,0.9513513513513514,1.0,0.36666454403258086,0.09310512924652414,3.9381777029891123,False
P49662,0.6108108108108108,1.0,0.3737434809770832,0.10189211942464205,3.668031277467916,False
P49720,0.34594594594594597,0.7777777777777778,0.40711618504422553,0.5270483447320071,0.7724456192936825,False
P49721,0.4918918918918919,0.8888888888888888,0.39493582769918056,0.22803861471622966,1.7318813666301083,False
P49746,0.16756756756756758,0.2222222222222222,0.6092554140230995,0.26771231896620407,2.2757840071603566,False
P49747;P49747-2,1.0,1.0,0.816570209157236,0.20072114281859932,4.068182343377782,False
P49748-3,0.972972972972973,1.0,0.5942682049507342,0.10070829203065301,5.900886540403786,False
P49750,0.21081081081081082,0.5555555555555556,0.844464497277988,0.2540856808589478,3.3235422571757636,False
P49754,0.7243243243243244,1.0,0.3917415119031764,0.1537582133463733,2.5477761699838095,False
P49755,0.918918918918919,1.0,0.5636902374156003,0.03919515059720702,14.381632136292083,True
P49757;P49757-3,0.8756756756756757,1.0,0.5165706613197196,0.1036951454716899,4.9816282041935125,False
P49758;P49758-3;P49758-7;P49758-9,0.8378378378378378,1.0,0.2979612020737701,0.04920186469755805,6.055892472883416,False
P49767,0.7189189189189189,1.0,0.44689546225964705,0.08482429126467039,5.268484482413595,False
P49770,0.6486486486486487,1.0,0.413791841569048,0.2092786649275329,1.9772289818091686,False
P49773,0.8810810810810811,1.0,0.6885644940238258,0.1520059308238455,4.5298528175310455,False
P49789,0.2,0.4444444444444444,0.29856958563460445,0.02118900181343797,14.090781069509983,False
P49792,0.22162162162162163,0.8888888888888888,0.5041571509048612,0.3513845757822551,1.434773139323212,False
P49795,0.7567567567567568,1.0,0.4631981607867228,0.1663873363067605,2.783854655457349,False
P49810;P49810-3,0.4594594594594595,1.0,0.48482470146170087,0.1779053624701188,2.7251831801479995,False
P49815;P49815-2;P49815-3;P49815-4;P49815-5,0.5405405405405406,1.0,0.41947914680259224,0.09193476370104392,4.562791374182093,False
P49821;P49821-2,0.7945945945945946,1.0,0.533116420484772,0.13396825503829923,3.9794234860517004,False
P49840,0.5459459459459459,1.0,0.3534699232735292,0.2206532085617372,1.6019251456959025,False
P49841;P49841-2,0.7945945945945946,1.0,0.435305708142554,0.11057313955840087,3.936812411052512,False
P49902,0.7837837837837838,1.0,0.4901614353076251,0.19005331161724293,2.5790733722903165,False
P49903;P49903-2;P49903-4,0.2918918918918919,0.8888888888888888,0.40713601130900035,0.4275019305204788,0.9523606380287378,False
P49908,1.0,1.0,0.6927833826852634,0.10126009042718209,6.841623187996816,False
P49913,1.0,1.0,0.5904277906733455,0.1151774567420425,5.126244383010633,False
P49914,0.4,1.0,0.456234130787216,0.11205340753502746,4.071577480984672,False
P49915,0.7567567567567568,1.0,0.40442278651948715,0.2655011616535745,1.5232430020294123,False
P49959;P49959-3,0.35135135135135137,0.7777777777777778,0.5152637898231127,0.8075305781424191,0.6380734101839037,False
P50053-2,0.3891891891891892,0.6666666666666666,0.45001377076221427,0.1848947964286758,2.4338909447665804,False
P50148,1.0,1.0,0.6439168742156198,0.03689290062364137,17.453679795591647,True
P50151,0.8162162162162162,1.0,0.4899148900237478,0.14089982160242087,3.4770440760822816,False
P50213,0.7135135135135136,1.0,0.5519357820664501,0.11521634076322051,4.7904297117083905,False
P50225,0.9945945945945946,1.0,0.8692262377984266,0.02829552902239385,30.719561281589655,True
P50238,1.0,1.0,0.6950541900592029,0.09985393187228553,6.960709278310505,False
P50281,0.9567567567567568,1.0,0.8777351609668802,0.3503893869243573,2.5050278168281603,False
P50336,0.5621621621621622,1.0,0.30683855993985976,0.32958981148621547,0.9309710107731676,False
P50395,1.0,1.0,0.7484115499076438,0.09745662855634762,7.67943197906673,False
P50402,0.9783783783783784,1.0,0.6337001785698213,0.10061775342767376,6.298095087417538,False
P50416,0.9837837837837838,1.0,0.7604249426643808,0.08716918494114445,8.723552287173618,False
P50440;P50440-2,0.34594594594594597,0.8888888888888888,0.41244541549139146,0.34093556841710804,1.2097459276727522,False
P50453,0.9621621621621622,1.0,0.6994510158766252,0.05882496075766497,11.890377942759372,False
P50454,0.8864864864864865,1.0,0.5092604012242568,0.0509262721890309,9.99995443086736,False
P50461,0.40540540540540543,0.5555555555555556,0.7990697019556183,0.26330726695831785,3.034742303873113,False
P50502,1.0,1.0,0.6355022426238328,0.05355803715315943,11.865674628935576,False
P50542;P50542-2;P50542-3;P50542-4,0.1783783783783784,0.4444444444444444,0.32067494317993805,0.6859271022544569,0.46750586487392937,False
P50552,1.0,1.0,0.7688481476271427,0.03714989187319162,20.695838099651766,True
P50570-4,1.0,1.0,0.5019598377594079,0.02571602787050864,19.519337912020998,True
P50570-5,0.12972972972972974,0.1111111111111111,0.5217678107356818,,,False
P50579,0.5621621621621622,1.0,0.517333938161685,0.3461716548842677,1.4944433805091304,False
P50583,0.4594594594594595,0.7777777777777778,0.5045873102645437,0.34407283638390673,1.4665130661507364,False
P50748,0.24864864864864866,0.5555555555555556,0.42464230211920384,0.7602618240759149,0.5585474486179143,False
P50851,0.4,1.0,0.662655790323381,0.4586402192880463,1.4448270397045224,False
P50851-2,0.9945945945945946,1.0,0.785941066909051,0.02172709236593562,36.1733200960324,True
P50895,0.9243243243243243,1.0,0.8194096072634274,0.17991387184477858,4.554454855878908,False
P50897,0.4810810810810811,1.0,0.36537146400889675,0.25761377365032523,1.4182916496725737,False
P50914,0.7621621621621621,1.0,0.5104759822973133,0.2679344219033606,1.9052273264143467,False
P50990,1.0,1.0,0.7058965833006674,0.02528509720798411,27.917495333091743,True
